topics,source_tweet,branches,fold_stance_labels_text,fold_stance_labels,Veracitylabels_text,Veracitylabels
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn so.. Instead of helping you took a picture for profit?', '@tdgecas Fuck you idiot', ""@Henderburn don't have to give cpr. Other ways to help. But yeah keep looking for profit. Great professionalism."", '@tdgecas @Henderburn ""professional, adjective: engaged in a specified activity as one\'s main paid occupation rather than as a pastime""', '@tdgecas @Henderburn so yeah, expecting to get paid for doing his job seems pretty professional to me', ""@BigDilbertFan photography is his job? My whole issue was a man needed help. There are ways to help if you don't know cpr"", ""@tdgecas @henderburn I didn't realize you were on the scene and could verify that he could have saved the life of the guy shot four times."", ""@tdgecas @Henderburn Getting the word out about an active shooter situation seems pretty helpful, but please, tell us what you'd have done."", ""@BigDilbertFan we won't agree on this and that's okay. If you're in Ottawa stay safe.""]","['support', 'comment', 'deny', 'comment', 'comment', 'comment', 'deny', 'comment', 'query', 'deny']","[0, 3, 1, 3, 3, 3, 1, 3, 2, 1]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn so.. Instead of helping you took a picture for profit?', '@tdgecas Fuck you idiot', ""@Henderburn don't have to give cpr. Other ways to help. But yeah keep looking for profit. Great professionalism."", '@tdgecas @Henderburn ""professional, adjective: engaged in a specified activity as one\'s main paid occupation rather than as a pastime""', '@tdgecas @Henderburn so yeah, expecting to get paid for doing his job seems pretty professional to me', ""@BigDilbertFan photography is his job? My whole issue was a man needed help. There are ways to help if you don't know cpr"", ""@tdgecas @henderburn I didn't realize you were on the scene and could verify that he could have saved the life of the guy shot four times."", ""@tdgecas @Henderburn Getting the word out about an active shooter situation seems pretty helpful, but please, tell us what you'd have done."", ""@BigDilbertFan Call 911? Signal for help? Keep an eye out for the rescuers? Simply ask the people if there's anything he can do?"", ""@tdgecas You don't have any evidence that he didn't do any of these things in addition to taking a picture, but you accuse away."", '@tdgecas Way to care for people.']","['support', 'comment', 'deny', 'comment', 'comment', 'comment', 'deny', 'comment', 'query', 'comment', 'comment', 'comment']","[0, 3, 1, 3, 3, 3, 1, 3, 2, 3, 3, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn so.. Instead of helping you took a picture for profit?', '@tdgecas yeah posting information about an evolving shooter situation is less worthwhile than an untrained journalist performing CPR']","['support', 'comment', 'comment']","[0, 3, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn so.. Instead of helping you took a picture for profit?', '@tdgecas @Henderburn I agree Tyler, have some respect.That man shot is servicing your country and all you want to do is snap a pic.Pity you!', ""@DriesBrent @tdgecas @Henderburn You have a phone! Did you call for help? Nope. I took pics to sell and tweeted that I'm on CNN and ABC.""]","['support', 'comment', 'comment', 'comment']","[0, 3, 3, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn so.. Instead of helping you took a picture for profit?', '@tdgecas @Henderburn I agree Tyler, have some respect.That man shot is servicing your country and all you want to do is snap a pic.Pity you!', ""@DriesBrent do you think I shouldn't have used social media to warn people? What should I have done?"", '@Henderburn I have no issue with warning people whatsoever. But to take a photo, please!', '@DriesBrent the photo does not show the soldier. It shows the response. Brave bystanders trying to save him', '@Henderburn my main issue was the picture. Heard your reporting on cnn thought you did a good job. Continue to be safe.']","['support', 'comment', 'comment', 'comment', 'deny', 'deny', 'comment']","[0, 3, 3, 3, 1, 1, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn why are there no police ??', '@cholmes96 I was there before the police were']","['support', 'query', 'comment']","[0, 2, 3]",true,0
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @darrellbricker Not a hoax.  This is before the shooting', ""@ArrogantHair @SeanOsmar @darrellbricker It's not a hoax, but it also wasn't taken *after* the shooting."", '@JRMarlow @ArrogantHair @SeanOsmar Really? Why would somebody post this without saying that?  Twisted.', ""@darrellbricker @ArrogantHair Because people like @SeanOsmar love stealing other people's pics to get RTs."", '@JRMarlow @darrellbricker @SeanOsmar That may be harsh.  He seems to be honouring. Just unaware of source.', ""@ArrogantHair @darrellbricker @SeanOsmar Don't steal other people's pictures without attribution. Pretty simple.""]","['support', 'comment', 'comment', 'deny', 'comment', 'comment', 'comment']","[0, 3, 3, 1, 3, 3, 3]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @darrellbricker Not a hoax.  This is before the shooting', ""@ArrogantHair @SeanOsmar @darrellbricker It's not a hoax, but it also wasn't taken *after* the shooting."", '@JRMarlow @ArrogantHair @SeanOsmar Really? Why would somebody post this without saying that?  Twisted.', '@darrellbricker @JRMarlow @SeanOsmar The soldier on the right is the one who http://t.co/o5JIIE8Vu9 taken by visitor moments before shooting']","['support', 'comment', 'comment', 'deny', 'comment']","[0, 3, 3, 1, 3]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @stephen_taylor So honoured to serve as Honorary Colonel in reserves. Job is to honour citizen soldiers like these brave men.']","['support', 'support']","[0, 0]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @stephen_taylor Apparently a hoax. Best to take Tweet down.']","['support', 'deny']","[0, 1]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", ""@SeanOsmar @graciestyle I don't believe there are soldiers guarding this area right now. 2/2"", ""@JillKrop @SeanOsmar wondered as well. I've reached out to someone who would know just to confirm that. Hopefully get response soon.""]","['support', 'deny', 'comment']","[0, 1, 3]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", ""@SeanOsmar @graciestyle I don't believe there are soldiers guarding this area right now. 2/2"", '@JillKrop @SeanOsmar @graciestyle That photo was taken before the attack.']","['support', 'deny', 'comment']","[0, 1, 3]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar This photo was taken this morning, before the shooting.']","['support', 'deny']","[0, 1]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @graciestyle this matches the photo tweeted earlier today from a tourist who says it was taken moments before the shooting. 1/2']","['support', 'comment']","[0, 3]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @mstoreshaw That’s the photo tweeted this morning claiming to be of the soldier who was killed.']","['support', 'comment']","[0, 3]",false,1
ottawashooting,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"[""These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG"", '@SeanOsmar @mstoreshaw https://t.co/scTAINYe7Y']","['support', 'comment']","[0, 3]",false,1
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '@CP24 good guy with a gun stops bad guy with a gun....']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '@CP24 @marstu67 He looks tough and square-edged. Could we get this guy to hold classes for our Secret Service?']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '@CP24 need more men like this']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', 'Incredible day for S-A-A. Between a lot of bland days. ""@CP24: MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '“@CP24: MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/LfR4kFpkrD http://t.co/HdRmNxigi7”']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '@CP24 that gaze alone will make most people wet their pants #donoteffwithourguys']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '""MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings GREAT JOB!!\nhttp://t.co/PMjdeHQ1U7 http://t.co/8SsWo2SVtX” @CP24']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '“@CP24: MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/h6XhSZUj5g http://t.co/bp6k6Ebedb” #Hero']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '@CP24 thank God for that hero']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9","['MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings\nhttp://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9', '@CP24 he is a good man. He has worked to keep the place open.']","['support', 'comment']","[0, 3]",true,0
